patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,caf_frac,leaving_score,leaving_score_resid,pred_raw,pred_resid,pred_raw_smooth,pred_resid_smooth,predictor
IU_PDA_T11_patch-001266_57_21,IU_PDA_T11,57,21,0.4733799695968628,4.1863717342494056e-05,0.0401635393500328,0.3595770494003183,0.4331182524244667,0.25627779960632324,0.2651306986808777,0.1007302924990654,0.1440438570986901,bridge128
IU_PDA_T11_patch-001267_71_23,IU_PDA_T11,71,23,0.2749053835868835,5.671228427672759e-05,0.00016600638628,-0.0409450617088008,0.7943141118273571,0.2740458846092224,0.19585415720939636,-0.08341356686183385,0.009444006851741247,bridge128
IU_PDA_T11_patch-001269_75_91,IU_PDA_T11,75,91,0.1663236021995544,0.0074096973985433,0.0179090406745672,-2.358510598172994,-1.6249638159961608,-0.060046080499887466,0.02790609560906887,-0.414467309734651,-0.15591545715661986,bridge128
IU_PDA_T11_patch-001270_14_72,IU_PDA_T11,14,72,0.7886496186256409,2.074087933578994e-05,4.808914673049003e-05,0.6789442695115976,-0.5357548994767168,0.23106977343559265,0.02918419800698757,0.4136843174695969,0.10647926814854144,bridge128
IU_PDA_T11_patch-001271_46_100,IU_PDA_T11,46,100,0.3870898783206939,0.0009064107434824,9.287505235988648e-05,1.226873983562624,1.888876378486404,0.4239286780357361,0.02759612165391445,0.315826484135219,0.08473222516477108,bridge128
IU_PDA_T11_patch-001272_62_40,IU_PDA_T11,62,40,0.515964686870575,3.777360325329937e-05,0.0118114631623029,0.6602021109453501,0.623349301423329,0.3918188214302063,-0.03517143055796623,0.10529681295156479,0.10691079124808311,bridge128
IU_PDA_T11_patch-001273_54_58,IU_PDA_T11,54,58,0.4086235761642456,0.003896108828485,0.0346217490732669,0.5045745272915757,0.8947492421260043,-0.5030523538589478,-0.0498642735183239,-0.10554794421685594,0.06204883448247399,bridge128
IU_PDA_T11_patch-001274_19_69,IU_PDA_T11,19,69,0.746645987033844,2.722558747336734e-05,6.479652802227065e-05,-0.2320856817905401,-1.4897149297119778,0.08065292239189148,0.036922354251146317,0.3240991745676313,0.05602479553116219,bridge128
IU_PDA_T11_patch-001275_47_53,IU_PDA_T11,47,53,0.5129519104957581,0.0008763999212533,0.0082106934860348,1.0915024368630106,1.1742696766425913,0.037454891949892044,0.16308502852916718,0.17362749576568604,0.06672409642487764,bridge128
IU_PDA_T11_patch-001276_22_106,IU_PDA_T11,22,106,0.6548675298690796,8.862734102876857e-05,0.0001772546820575,1.64105601517929,1.2441879224725447,0.3521159589290619,0.11856944113969803,0.057966217398643494,0.02975709301729997,bridge128
