gene,corr_resid,corr_raw,sign_agreement,in_core,in_heldout,is_epithelial
GID4,-0.008830166,-0.016887316,0.0,False,False,False
GID8,-0.021249646,-0.03977181,-2.0,False,False,False
GIGYF1,-0.013204644,-0.03149067,-2.0,False,False,False
GIGYF2,-0.009001467,-0.045524064,-2.0,False,False,False
GIMAP1,-0.009389126,-0.03703126,-2.0,False,False,False
GIMAP2,-0.0015829492,-0.020970525,2.0,False,False,False
GIMAP4,-0.0059222886,-0.04027126,0.0,False,False,False
GIMAP5,-0.008243298,-0.048142258,0.0,False,False,False
GIMAP6,-0.0067712544,-0.018513802,-2.0,False,False,False
GIMAP7,-0.00059199973,-0.024436848,0.0,False,False,False
GIMAP8,-0.001032796,-0.0295237,0.0,False,False,False
GIMD1,-0.004894475,0.0005891016,0.0,False,False,False
GIN1,0.00043372065,-0.009866358,0.0,False,False,False
GINM1,-0.0072090365,-0.0071882103,0.0,False,False,False
GINS1,-0.011320559,-0.019786105,-2.0,False,False,False
GINS2,-0.0102144955,-0.02232397,-2.0,False,False,False
GINS3,-0.008534623,-0.0054943925,-2.0,False,False,False
GINS4,-0.025563277,-0.040510736,-4.0,False,False,False
GIP,-0.011450163,-0.0071834084,-3.0,False,False,False
GIPC1,0.0022148378,-0.017744742,0.0,False,False,False
GIPC2,-0.0124886185,-0.010283429,-2.0,False,False,False
GIPC3,-0.006366518,-0.013164766,-2.0,False,False,False
GIPR,5.6276564e-05,-0.021714378,0.0,False,False,False
GIT1,-0.00915689,-0.02346057,0.0,False,False,False
GIT2,-0.014010885,-0.021760097,-4.0,False,False,False
GJA1,-0.013714353,0.037334777,0.0,False,False,False
GJA10,-0.008658217,-0.014353884,-1.0,False,False,False
GJA3,0.0047834986,-0.0050434135,0.0,False,False,False
GJA4,0.005836537,-0.018449392,0.0,False,False,False
GJA5,0.015624279,0.0028893529,0.0,False,False,False
GJA8,0.0017106598,0.0007580963,1.0,False,False,False
GJA9,-0.019238846,-0.014981623,-3.0,False,False,False
GJB1,-0.009811201,-0.035293795,-1.0,False,False,False
GJB2,0.007826076,0.16071877,2.0,False,False,False
GJB3,0.0044060247,-0.02901351,0.0,False,False,False
GJB4,-0.0011402458,-0.010574265,2.0,False,False,False
GJB5,0.006642638,0.00087635405,0.0,False,False,False
GJB6,-0.0063171564,-0.005462464,-2.0,False,False,False
GJB7,0.0069209523,0.0116734505,2.0,False,False,False
GJC1,0.0074076764,-0.009993581,2.0,False,False,False
GJC2,0.006848091,-0.011941696,2.0,False,False,False
GJC3,-0.0072563756,-0.010601285,-1.0,False,False,False
GJD2,-0.005230826,-0.013850213,0.0,False,False,False
GJD3,-0.014864763,-0.013287179,-2.0,False,False,False
GJD4,-0.004737509,-0.0039491206,-1.0,False,False,False
GJE1,-0.012912627,-0.012787891,-3.0,False,False,False
GK,-0.015697509,-0.023057677,-2.0,False,False,False
GK2,-0.0032713795,-0.010049778,-1.0,False,False,False
GK5,-0.006095933,-0.029854663,-2.0,False,False,False
GKAP1,-0.00994552,-0.029000752,-4.0,False,False,False
GKN1,-0.006144895,-0.017612392,-2.0,False,False,False
GKN2,0.0011666009,-0.001898394,-1.0,False,False,False
GLA,-0.011775979,-0.0327302,-2.0,False,False,False
GLB1,-0.004554741,-0.021227363,2.0,False,False,False
GLB1L,0.0045460933,0.0070313853,2.0,False,False,False
GLB1L2,0.006390755,-0.009828867,0.0,False,False,False
GLB1L3,-0.008576915,0.0001796314,1.0,False,False,False
GLCCI1,-0.004576533,-0.013133968,-2.0,False,False,False
GLCE,-0.0033694843,-0.021897394,2.0,False,False,False
GLDC,-0.013315392,-0.01153858,-2.0,False,False,False
GLDN,0.0059856623,-0.014552411,0.0,False,False,False
GLE1,-0.0035260299,-0.015035691,0.0,False,False,False
GLG1,0.00081466016,-0.010677002,2.0,False,False,False
GLI1,-0.034625873,0.0028908253,-2.0,False,False,False
GLI2,0.008678503,0.02362637,2.0,False,False,False
GLI3,-0.00078008976,0.056109145,0.0,False,False,False
GLI4,-0.0091515025,-0.036167786,-2.0,False,False,False
GLIPR1,0.0163356,0.010384671,0.0,False,False,False
GLIPR1L1,-0.023732148,-0.020268876,-2.0,False,False,False
GLIPR1L2,-0.0031289726,-0.003523102,-2.0,False,False,False
GLIPR2,0.011641043,0.04158994,4.0,False,False,False
GLIS1,-0.0025963746,0.038253546,-2.0,False,False,False
GLIS2,-0.006612407,0.09618674,0.0,False,False,False
GLIS3,0.0069815516,0.023709001,2.0,False,False,False
GLMN,-0.01285201,-0.043126494,0.0,False,False,False
GLMP,-0.01276429,-0.012939153,-4.0,False,False,False
GLO1,-0.019127725,-0.041709717,-2.0,False,False,False
GLOD4,-0.015692513,-0.040604934,-2.0,False,False,False
GLOD5,0.0061390987,-0.0032962407,0.0,False,False,False
GLP1R,0.00083271443,-0.0066948873,1.0,False,False,False
GLP2R,-0.022394579,-0.026960563,-2.0,False,False,False
GLRA1,0.0040312475,0.00084568956,0.0,False,False,False
GLRA2,-0.0029265496,-1.2266346e-05,-1.0,False,False,False
GLRA3,0.0033186115,0.0065949364,2.0,False,False,False
GLRA4,-0.0037236824,-0.0023222864,-1.0,False,False,False
GLRB,-0.0086725615,-0.000404316,-2.0,False,False,False
GLRX,-0.0004781466,-0.028149623,0.0,False,False,False
GLRX2,-0.010885285,-0.026530743,-2.0,False,False,False
GLRX3,0.0005432181,-0.033855822,0.0,False,False,False
GLRX5,-0.036334507,-0.055747956,-4.0,False,False,False
GLS,-0.012260208,-0.012971656,-2.0,False,False,False
GLS2,-0.022233851,-0.032981385,-2.0,False,False,False
GLT1D1,0.003351239,0.004941412,2.0,False,False,False
GLT6D1,-0.001828132,0.0005013079,-1.0,False,False,False
GLT8D1,-0.004510358,0.021236636,2.0,False,False,False
GLT8D2,-0.020396989,0.0788796,-2.0,False,False,False
GLTP,-0.009184133,-0.015734907,-2.0,False,False,False
GLTPD2,0.0051194727,0.00898577,0.0,False,False,False
GLUD1,-0.011897985,-0.042591978,-2.0,False,False,False
GLUL,0.035253737,-0.016372595,2.0,False,False,False
GLYAT,0.008230122,0.0045630094,0.0,False,False,False
GLYATL1,0.006938074,0.0060550617,2.0,False,False,False
GLYATL2,0.0016752426,0.00074058864,1.0,False,False,False
GLYATL3,-0.016274355,-0.01521544,-3.0,False,False,False
GLYCTK,-0.0007628461,-0.024789402,-2.0,False,False,False
GLYR1,-0.013975181,-0.048135463,-4.0,False,False,False
GM2A,0.004407617,-0.01008575,2.0,False,False,False
GMDS,-0.016410952,-0.0619544,-2.0,False,False,False
GMEB1,-0.00465744,-0.008911617,-2.0,False,False,False
GMEB2,-0.003960156,-0.009641286,-2.0,False,False,False
GMFG,-0.012970664,-0.03309021,-4.0,False,False,False
GMIP,-0.008532619,-0.014635952,0.0,False,False,False
GML,0.0065361084,0.0021045622,1.0,False,False,False
GMNC,-0.011862559,-0.0017160303,-1.0,False,False,False
GMNN,-0.0080042165,-0.026111744,-2.0,False,False,False
GMPPA,0.008462628,0.0032860825,2.0,False,False,False
GMPPB,-0.020871844,-0.020144422,-2.0,False,False,False
GMPR,-0.007471854,-0.011772978,-4.0,False,False,False
GMPR2,-0.026302086,-0.04580597,-2.0,False,False,False
GMPS,-0.018718487,-0.038483154,-2.0,False,False,False
GNA11,-0.012053458,-0.029226331,0.0,False,False,False
GNA12,0.0047117183,0.0017636074,2.0,False,False,False
GNA13,-0.015109468,-0.0342786,-4.0,False,False,False
GNA14,0.008015237,-0.02084504,2.0,False,False,False
GNA15,0.0027358844,-0.011486489,0.0,False,False,False
GNAI1,-0.01645179,-0.031904966,-4.0,False,False,False
GNAI2,0.0043398393,-0.0008255895,0.0,False,False,False
GNAI3,-0.009300799,-0.026515547,-4.0,False,False,False
GNAL,-0.012248085,-0.004064907,-4.0,False,False,False
GNAO1,-0.0027575637,0.003078741,0.0,False,False,False
GNAQ,-0.005062424,-0.005454546,-2.0,False,False,False
GNAS,-0.0076861135,-0.02334355,0.0,False,False,False
GNAT1,-0.012948041,-0.013993721,-3.0,False,False,False
GNAT2,-0.0008161869,0.0016295961,0.0,False,False,False
GNAT3,0.0023332085,0.007821626,1.0,False,False,False
GNAZ,-0.006099472,-0.016586686,-2.0,False,False,False
GNB1,0.012508185,0.01648836,0.0,False,False,False
GNB1L,-0.011566571,-0.026630063,-2.0,False,False,False
GNB3,-0.006620667,0.01693453,0.0,False,False,False
GNB4,0.012059918,0.042183116,2.0,False,False,False
GNB5,-0.009471778,-0.017808754,-2.0,False,False,False
GNE,-0.000782392,-0.02826381,2.0,False,False,False
GNG10,0.0073472583,0.006442475,0.0,False,False,False
GNG11,-0.008014269,-0.006923056,0.0,False,False,False
GNG12,-0.014073529,-0.030492868,0.0,False,False,False
GNG13,-0.005907029,-0.008844499,0.0,False,False,False
GNG14,0.0011373867,0.00047615892,1.0,False,False,False
GNG2,0.022928782,0.014721666,4.0,False,False,False
GNG3,-0.0046425583,-0.0003871126,2.0,False,False,False
GNG4,0.0071442295,0.007916666,1.0,False,False,False
GNG5,-0.014348857,-0.038646873,-4.0,False,False,False
GNG7,-0.008831791,-0.026799142,0.0,False,False,False
GNG8,-0.01280872,-0.014031133,-2.0,False,False,False
GNGT1,0.013175512,0.008968631,2.0,False,False,False
GNGT2,0.0065448713,-0.0014211708,0.0,False,False,False
GNL1,-0.014165062,-0.030434446,-2.0,False,False,False
GNL2,-0.008203538,-0.0301213,0.0,False,False,False
GNL3,-0.02743745,-0.0597005,-2.0,False,False,False
GNL3L,-0.0021885857,-0.023811487,0.0,False,False,False
GNLY,0.01427367,0.0004809047,4.0,False,False,False
GNMT,-7.400382e-05,0.0060239825,-1.0,False,False,False
GNPAT,-0.013334647,-0.020965809,-2.0,False,False,False
GNPDA1,-0.015219912,-0.036315072,-2.0,False,False,False
GNPDA2,-0.004326226,0.007541306,-2.0,False,False,False
GNPNAT1,-0.009030728,-0.01874708,-2.0,False,False,False
GNPTAB,0.0002907804,0.008775906,-2.0,False,False,False
GNPTG,-0.01929751,-0.037070308,-4.0,False,False,False
GNRH1,-0.014142543,-0.018790869,-2.0,False,False,False
GNRH2,0.01109735,-0.0008192386,2.0,False,False,False
GNRHR,0.00807987,-0.0030352278,0.0,False,False,False
GNS,-0.013466444,-0.06399597,0.0,False,False,False
GOLGA1,-0.009540428,-0.017850114,-2.0,False,False,False
GOLGA3,-0.009222026,0.002233677,0.0,False,False,False
GOLGA4,-0.0107935835,-0.041067094,-2.0,False,False,False
GOLGA5,-0.017088559,-0.018064978,-2.0,False,False,False
GOLGA6L7,0.0,0.0,0.0,False,False,False
GOLGA6L9,0.0006524006,-0.00010068808,-2.0,False,False,False
GOLGA7,-0.024057215,-0.036741763,-4.0,False,False,False
GOLGA7B,0.007035029,-0.013488355,0.0,False,False,False
GOLGA8T,-0.0075553204,0.006659642,0.0,False,False,False
GOLGB1,-0.022831839,-0.068984464,-2.0,False,False,False
GOLIM4,-0.007307316,0.016496252,0.0,False,False,False
GOLM1,-0.023556584,-0.003737053,-4.0,False,False,False
GOLPH3,-0.038695183,-0.048125885,-2.0,False,False,False
GOLPH3L,-0.0010217319,-0.027535595,0.0,False,False,False
GOLT1A,-0.017530544,-0.036807757,-2.0,False,False,False
GOLT1B,-0.013974002,-0.010262462,-2.0,False,False,False
GON4L,-0.021699611,-0.033789646,-2.0,False,False,False
GON7,-0.003393431,-0.016466927,0.0,False,False,False
GOPC,-0.01783242,0.03011039,0.0,False,False,False
GORAB,-0.011034674,-0.016277617,-4.0,False,False,False
GORASP1,-0.015038643,-0.014136478,-4.0,False,False,False
GORASP2,-0.012458483,-0.028154153,-2.0,False,False,False
GOSR1,-0.030966371,-0.06486821,-4.0,False,False,False
GOT1,-0.028717704,-0.08182861,-2.0,False,False,False
GOT1L1,-7.464283e-05,0.012223711,1.0,False,False,False
GOT2,-0.04241449,-0.052033223,-4.0,False,False,False
GP1BA,-0.0036743386,-0.012060947,-1.0,False,False,False
GP1BB,0.0001655547,0.025314804,2.0,False,False,False
GP2,0.002265605,-0.0034267968,0.0,False,False,False
GP5,0.0065134605,0.006306612,1.0,False,False,False
GP6,0.0027912147,0.0074873026,0.0,False,False,False
GP9,0.0,0.0,0.0,False,False,False
GPA33,0.00570114,-0.008163259,0.0,False,False,False
GPAA1,-0.016797017,-0.04344355,-2.0,False,False,False
GPALPP1,0.0015250086,-0.018524347,0.0,False,False,False
GPAM,-0.020336675,-0.03780334,-4.0,False,False,False
GPANK1,-0.005372016,-0.011331607,-2.0,False,False,False
GPAT2,-0.0069003073,0.00024328753,-2.0,False,False,False
GPAT3,0.0035161658,-0.0108852815,0.0,False,False,False
GPAT4,-0.034138437,-0.08286665,-4.0,False,False,False
GPATCH1,-0.004158434,-0.021834055,-4.0,False,False,False
GPATCH11,-0.00035856687,-0.0029536271,0.0,False,False,False
GPATCH2,0.0098155895,-0.009577253,2.0,False,False,False
GPATCH2L,-0.0033011097,-0.028954811,0.0,False,False,False
GPATCH3,0.016060708,0.00678872,4.0,False,False,False
GPATCH4,-0.014499332,-0.04576417,-4.0,False,False,False
GPATCH8,0.006578209,-0.011559135,0.0,False,False,False
GPBAR1,-0.017674344,-0.024515474,-2.0,False,False,False
GPBP1,0.0030209958,-0.02709619,0.0,False,False,False
GPBP1L1,-0.021585401,-0.04150968,-2.0,False,False,False
GPC1,-0.0024310357,0.0760794,-2.0,False,False,False
GPC2,-0.011968082,0.00037957635,-2.0,False,False,False
GPC3,-0.012876966,-0.030775387,0.0,False,False,False
GPC4,-0.010813817,0.012601828,-2.0,False,False,False
GPC5,-0.0042170463,0.00068998337,0.0,False,False,False
GPC6,0.02320686,0.08453738,2.0,False,False,False
GPCPD1,0.013942168,-0.0089667775,2.0,False,False,False
GPD1,0.006964629,-0.0024213428,2.0,False,False,False
GPD1L,-0.020836651,-0.046661407,-4.0,False,False,False
GPER1,-0.0044368706,-0.0072418563,-2.0,False,False,False
GPHA2,0.003804938,0.006453115,0.0,False,False,False
GPHB5,0.0005974248,-0.013843199,1.0,False,False,False
GPHN,-0.0053169904,-0.020794759,0.0,False,False,False
GPI,-0.005425746,-0.035131976,-2.0,False,False,False
GPIHBP1,0.015696002,-0.007570534,2.0,False,False,False
GPKOW,0.0071399505,-0.008311288,0.0,False,False,False
GPLD1,-0.013995604,-0.004701889,-2.0,False,False,False
GPM6A,-0.010637624,-0.015551269,-4.0,False,False,False
GPM6B,-0.002542566,-0.005142922,-2.0,False,False,False
GPN1,-0.00575464,-0.02617782,-2.0,False,False,False
GPN2,-0.027321167,-0.039559163,-4.0,False,False,False
GPN3,-0.009595456,-0.03354458,-2.0,False,False,False
GPNMB,0.014266238,0.046871096,2.0,False,False,False
GPR1,-0.004158255,0.010167438,0.0,False,False,False
GPR101,0.0,0.0,0.0,False,False,False
GPR107,0.0017605505,0.0065050963,0.0,False,False,False
GPR108,-0.016281743,-0.05612734,-4.0,False,False,False
GPR119,-0.0021331133,0.005029049,-2.0,False,False,False
GPR12,0.0011639586,0.00049844803,0.0,False,False,False
GPR132,-0.009615262,-0.033842705,-4.0,False,False,False
GPR135,-0.013810348,-0.01860719,-4.0,False,False,False
GPR137,-0.0058672423,-0.017963042,0.0,False,False,False
GPR137B,-0.0047048433,-0.0064218407,0.0,False,False,False
GPR137C,0.0029353132,0.004309031,0.0,False,False,False
GPR139,-0.00083101453,0.001483319,-1.0,False,False,False
GPR141,0.0027098032,0.002574645,0.0,False,False,False
GPR142,-0.0029072245,-0.0075439895,1.0,False,False,False
GPR143,0.0023990122,0.009115533,0.0,False,False,False
GPR146,0.00892151,0.007410876,2.0,False,False,False
GPR148,0.009797169,0.010258928,2.0,False,False,False
GPR149,-0.0061832224,-0.005734434,-2.0,False,False,False
GPR15,0.003976072,-0.0032884446,0.0,False,False,False
GPR150,-0.0006245085,-0.00042090984,0.0,False,False,False
GPR151,-0.0045579243,-0.0067658653,-1.0,False,False,False
GPR152,-0.007243293,-0.0020910094,-2.0,False,False,False
GPR153,-0.008835095,-0.015592207,0.0,False,False,False
GPR155,-0.0063029192,-0.010422254,-2.0,False,False,False
GPR156,-0.006839145,-0.006130616,-3.0,False,False,False
GPR157,-0.022946946,-0.021413773,-4.0,False,False,False
GPR158,-0.009941048,-0.010573595,-1.0,False,False,False
GPR160,-0.0024131406,-0.04421583,0.0,False,False,False
GPR161,-0.009331566,0.0023673633,0.0,False,False,False
GPR162,-0.0049176095,-0.0063867066,2.0,False,False,False
GPR17,-0.003334019,-0.0026329833,-1.0,False,False,False
GPR171,-0.001481534,-0.0024626022,0.0,False,False,False
GPR173,0.00061371113,0.0029367195,2.0,False,False,False
GPR174,0.009537285,-0.0060338313,0.0,False,False,False
GPR176,0.010917644,0.0041826605,2.0,False,False,False
GPR179,0.0024928455,0.0033195424,1.0,False,False,False
GPR18,-0.006468716,-0.01588934,-2.0,False,False,False
GPR180,-0.00557627,-0.004412287,-2.0,False,False,False
GPR182,-0.003952557,-0.006705198,1.0,False,False,False
GPR183,0.01699844,0.023572292,2.0,False,False,False
GPR19,0.011138674,0.011450901,0.0,False,False,False
GPR20,-0.0050645387,-0.018331967,0.0,False,False,False
GPR22,-0.002352621,-0.0028243824,-1.0,False,False,False
GPR25,-0.0041682953,-0.008293237,0.0,False,False,False
GPR26,0.0,0.0,0.0,False,False,False
GPR27,-0.010611449,-0.0022220118,-2.0,False,False,False
GPR3,-0.008703789,-0.003588046,-2.0,False,False,False
GPR31,-0.0052820127,-0.0035158158,0.0,False,False,False
GPR32,-0.0045141345,-0.002872028,-1.0,False,False,False
GPR33,0.01186636,0.012825189,3.0,False,False,False
GPR34,-0.009217041,-0.010785696,-4.0,False,False,False
GPR35,-0.00022400683,-0.044444747,0.0,False,False,False
GPR37,0.0056021176,-0.00091628404,4.0,False,False,False
GPR37L1,0.0001348455,-0.007578482,0.0,False,False,False
GPR39,-0.008939181,-0.034498986,-2.0,False,False,False
GPR4,-0.0061104503,-0.016443072,0.0,False,False,False
GPR42,0.011638478,0.00641009,1.0,False,False,False
GPR45,-0.015480532,-0.014406912,-2.0,False,False,False
GPR50,0.0,0.0,0.0,False,False,False
GPR52,-0.00826185,-0.016773866,-2.0,False,False,False
GPR55,0.00686762,0.005158152,1.0,False,False,False
GPR6,0.0,0.0,0.0,False,False,False
GPR61,0.0051139994,-0.0032754769,1.0,False,False,False
GPR62,0.004683953,0.005183491,1.0,False,False,False
GPR63,-0.020835293,-0.003923474,-4.0,False,False,False
GPR65,-0.0054934225,-0.015497575,2.0,False,False,False
GPR68,0.013960538,0.07847695,0.0,False,False,False
GPR75,-0.010374574,-0.022729117,-2.0,False,False,False
GPR78,-0.01192685,-0.013712158,-2.0,False,False,False
GPR82,0.00040161412,-0.0035539472,-2.0,False,False,False
GPR83,-0.0005463471,-0.007961516,0.0,False,False,False
GPR84,0.006274603,0.017618012,4.0,False,False,False
GPR85,0.004427409,0.0026341518,0.0,False,False,False
GPR87,0.0054671597,0.0026372797,2.0,False,False,False
GPR88,-0.0014064371,-0.0024149101,-2.0,False,False,False
GPR89B,-0.003449697,-0.022993423,-2.0,False,False,False
GPRASP1,-0.012204826,-0.018921658,-2.0,False,False,False
GPRASP2,-0.016273139,-0.0106327385,-2.0,False,False,False
GPRC5A,0.043234725,-0.056794316,2.0,False,False,False
GPRC5B,-0.0125413565,-0.026282316,-2.0,False,False,False
GPRC5C,0.008237481,-0.05366431,2.0,False,False,False
GPRC5D,-0.00684582,-0.011880906,-3.0,False,False,False
GPRC6A,0.009874796,0.00831426,1.0,False,False,False
GPRIN1,-0.00082186563,-0.015089068,-2.0,False,False,False
GPRIN2,-0.0046135685,-0.012550434,0.0,False,False,False
GPRIN3,0.003230869,-0.011892491,2.0,False,False,False
GPS1,-0.021831857,-0.04167612,-4.0,False,False,False
GPSM1,0.007024714,0.036155596,2.0,False,False,False
GPSM2,0.008242076,-0.005433292,2.0,False,False,False
GPSM3,0.024764493,-0.0027727685,2.0,False,False,False
GPT,-0.0075383317,-0.027405145,-2.0,False,False,False
GPT2,-0.007638098,-0.02291283,0.0,False,False,False
GPX2,0.006813513,-0.0155585855,0.0,False,False,False
GPX3,0.011440274,-0.058899567,0.0,False,False,False
GPX4,-0.018729817,-0.046835504,-2.0,False,False,False
GPX5,-0.0056207483,0.0016282139,-1.0,False,False,False
GPX6,-0.0052336715,-0.00024669908,-1.0,False,False,False
GPX7,0.008973333,0.0670071,0.0,False,False,False
GPX8,0.0016963042,0.069026746,2.0,False,False,False
GRAMD1A,-0.021573922,-0.05009979,-2.0,False,False,False
GRAMD1B,-0.051316757,-0.11910734,-4.0,False,False,False
GRAMD1C,-0.00870518,-0.012212004,-2.0,False,False,False
GRAMD2A,-0.0071794353,0.002157514,-2.0,False,False,False
GRAMD2B,0.017542463,0.0089851385,3.0,False,False,False
GRAP2,-0.014503282,-0.02600046,-2.0,False,False,False
GRASP,0.017235706,0.026089763,2.0,False,False,False
GRB10,0.017439479,0.0029759614,4.0,False,False,False
GRB14,-0.024130393,-0.03265628,-4.0,False,False,False
GRB2,0.0126344925,-0.0058203335,2.0,False,False,False
GRB7,-0.00017068803,-0.04248678,0.0,False,False,False
GREB1,-0.014572524,-0.014905768,-4.0,False,False,False
GREB1L,0.0063106176,0.0017958116,2.0,False,False,False
GREM1,0.032776024,0.22178516,2.0,False,False,False
GREM2,0.0013063205,0.008335695,0.0,False,False,False
GRHL1,0.0037728897,-4.5864377e-05,2.0,False,False,False
GRHL2,-0.009985091,-0.05243294,0.0,False,False,False
GRHL3,-0.010481836,-0.012662141,-4.0,False,False,False
GRHPR,-0.0070798174,-0.02889242,-2.0,False,False,False
GRIA1,-0.0063442215,-0.012888352,-1.0,False,False,False
GRIA2,-0.00028145965,0.0004798593,0.0,False,False,False
GRIA3,-0.008721194,-0.025485076,0.0,False,False,False
GRIA4,-0.007311864,-0.013594391,-2.0,False,False,False
GRID1,0.0044867424,0.0072346665,2.0,False,False,False
GRID2,0.0075834757,-0.0025138923,2.0,False,False,False
GRID2IP,0.0019927423,-0.005260279,0.0,False,False,False
GRIFIN,0.012458415,0.016355611,2.0,False,False,False
GRIK1,-0.006833814,-0.016916486,1.0,False,False,False
GRIK2,-0.0070742248,-0.005138087,-2.0,False,False,False
